id;codice_comune;foglio;particella;subalterno;superficie_di_riferimento_mq;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;tipologia_bene_immobile;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;numero_immobili_per_catasto;id_list;meta_immobile;lista_file_ape;classe_energetica_ape;epglnren_ape;classe_target_ape;list_file_ape_filtered;coordinate_ds_coerenti;list_file_ape_validated;fonte_coordinate_usata;list_file_ape_validated_norm;plot_filename;id_left;zona_omi;id_list_formatted;ape_score_classe;ape_score_impianto;ape_score_involucro;ape_score_rinnovabili;ape_score_total;sanita;mobilita;verde;sport;commerciale;educazione
693354;L219;1217;41;36.0;85.0;FABBRICATO;Piazza Don Paolo Albera;11;45.0777899;7.6847703;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693354;C17;['ID: 693354, MQ: 85.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;3.0
693355;L219;1217;41;37.0;69.0;FABBRICATO;Piazza Don Paolo Albera;11;45.0777899;7.6847703;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693355;C17;['ID: 693355, MQ: 69.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693356;L219;1217;41;38.0;135.0;FABBRICATO;Piazza Don Paolo Albera;11;45.0777899;7.6847703;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693356;C17;['ID: 693356, MQ: 135.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;3.0
693359;L219;1405;192;3.0;300.0;FABBRICATO;Via Villa Glori;21;45.0370914;7.6787283;Impianto sportivo;Dal 1991 al 2000;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività sportiva, ricreativa e di intrattenimento;;;;1;[];False;[];;;;[];True;[];originali;();;693359;C12;['ID: 693359, MQ: 300.0, TIPO: Impianto sportivo'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
693360;L219;1405;192;4.0;93.0;FABBRICATO;via villa glori;21;45.0370914;7.6787283;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;1;[];False;[];;;;[];True;[];originali;();;693360;C12;['ID: 693360, MQ: 93.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693371;L219;1217;42;10.0;115.0;FABBRICATO;Piazza Albera Don Paolo;9;45.0775785;7.6846441;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693371;C17;['ID: 693371, MQ: 115.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
693372;L219;1217;42;11.0;105.0;FABBRICATO;Piazza Albera Don Paolo;9;45.0775785;7.6846441;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693372;C17;['ID: 693372, MQ: 105.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693373;L219;1217;42;4.0;88.0;FABBRICATO;Piazza Albera Don Paolo;9;45.0775785;7.6846441;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693373;C17;['ID: 693373, MQ: 88.0, TIPO: Abitazione'];;;;;;4.0;4.0;4.0;4.0;5.0;4.0
693374;L219;1217;42;7.0;103.0;FABBRICATO;Piazza Albera Don Paolo;9;45.0775785;7.6846441;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693374;C17;['ID: 693374, MQ: 103.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
693376;L219;1217;46;75.0;152.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Ufficio strutturato ed assimilabili;Prima del 1919;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;1;[];False;[];;;;[];True;[];originali;();;693376;C17;['ID: 693376, MQ: 152.0, TIPO: Ufficio strutturato ed assimilabili'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693377;L219;1217;46;33.0;118.0;FABBRICATO;Piazza della Repubblica;14;45.0772002;7.6852639;Locale commerciale, negozio;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;1;[];False;[];;;;[];False;[];originali;();;693377;C17;['ID: 693377, MQ: 118.0, TIPO: Locale commerciale, negozio'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693381;L219;1217;46;46.0;24.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693381;C17;['ID: 693381, MQ: 24.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;3.0
693382;L219;1217;46;47.0;28.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693382;C17;['ID: 693382, MQ: 28.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
693383;L219;1217;46;48.0;24.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693383;C17;['ID: 693383, MQ: 24.0, TIPO: Abitazione'];;;;;;3.0;4.0;2.0;2.0;3.0;2.0
693384;L219;1217;46;49.0;66.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693384;C17;['ID: 693384, MQ: 66.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693385;L219;1217;46;50.0;61.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693385;C17;['ID: 693385, MQ: 61.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693386;L219;1217;46;51.0;34.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693386;C17;['ID: 693386, MQ: 34.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693387;L219;1217;46;52.0;49.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693387;C17;['ID: 693387, MQ: 49.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
693388;L219;1217;46;53.0;70.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693388;C17;['ID: 693388, MQ: 70.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693389;L219;1217;46;54.0;69.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693389;C17;['ID: 693389, MQ: 69.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
693390;L219;1217;46;55.0;64.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693390;C17;['ID: 693390, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
693391;L219;1217;46;56.0;61.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693391;C17;['ID: 693391, MQ: 61.0, TIPO: Abitazione'];;;;;;2.0;2.0;3.0;2.0;2.0;2.0
693392;L219;1217;46;57.0;35.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693392;C17;['ID: 693392, MQ: 35.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
693393;L219;1217;46;58.0;49.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693393;C17;['ID: 693393, MQ: 49.0, TIPO: Abitazione'];;;;;;4.0;4.0;4.0;4.0;5.0;4.0
693394;L219;1217;46;59.0;71.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693394;C17;['ID: 693394, MQ: 71.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693395;L219;1217;46;60.0;69.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693395;C17;['ID: 693395, MQ: 69.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
693396;L219;1217;46;61.0;65.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693396;C17;['ID: 693396, MQ: 65.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693397;L219;1217;46;62.0;62.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693397;C17;['ID: 693397, MQ: 62.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
693398;L219;1217;46;63.0;34.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693398;C17;['ID: 693398, MQ: 34.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
693399;L219;1217;46;64.0;49.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693399;C17;['ID: 693399, MQ: 49.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
693400;L219;1217;46;65.0;71.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693400;C17;['ID: 693400, MQ: 71.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
693401;L219;1217;46;66.0;67.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693401;C17;['ID: 693401, MQ: 67.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693402;L219;1217;46;67.0;60.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693402;C17;['ID: 693402, MQ: 60.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693403;L219;1217;46;68.0;56.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693403;C17;['ID: 693403, MQ: 56.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693404;L219;1217;46;69.0;36.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693404;C17;['ID: 693404, MQ: 36.0, TIPO: Abitazione'];;;;;;1.0;1.0;1.0;1.0;1.0;1.0
693405;L219;1217;46;70.0;39.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693405;C17;['ID: 693405, MQ: 39.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
693406;L219;1217;46;71.0;47.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693406;C17;['ID: 693406, MQ: 47.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
693407;L219;1217;46;72.0;46.0;FABBRICATO;Via Clemente Damiano Priocca;3;45.0772002;7.6852639;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693407;C17;['ID: 693407, MQ: 46.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693409;L219;1405;5;1.0;6047.75;FABBRICATO;corso sicilia;40;45.0409629;7.6808798;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;1;[];False;['2019_102341_0009.xml'];B;111.08;B;['2019_102341_0009.xml'];;['2019_102341_0009.xml'];originali;('2019_102341_0009.xml',);ape_summary_fac4b50167d9.html;693409;C12;['ID: 693409, MQ: 6047.75, TIPO: Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione)'];3.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0
693410;L219;1405;5;2.0;91.0;FABBRICATO;corso sicilia;40;45.0409629;7.6808798;Abitazione;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;1;[];False;[];;;;[];;[];originali;();;693410;C12;['ID: 693410, MQ: 91.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
693435;L219;1217;9;1.0;24.0;FABBRICATO;via lanino bernardino;3;45.0782903;7.6829779;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693435;C17;['ID: 693435, MQ: 24.0, TIPO: Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,\x85'];;;;;;4.0;4.0;4.0;4.0;5.0;4.0
693436;L219;1217;9;2.0;43.0;FABBRICATO;via lanino bernardino;3;45.0782903;7.6829779;Magazzino e locali di deposito;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693436;C17;['ID: 693436, MQ: 43.0, TIPO: Magazzino e locali di deposito'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693437;L219;1217;9;3.0;30.0;FABBRICATO;via lanino bernardino;3;45.0782903;7.6829779;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693437;C17;['ID: 693437, MQ: 30.0, TIPO: Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,\x85'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693439;L219;1218;124;1.0;368.0;FABBRICATO;Via Bligny;19;45.0769325;7.6772792;Fabbricato per attività produttiva (industriale, artigianale o agricola);Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;1;[];False;[];;;;[];True;[];originali;();;693439;B5;['ID: 693439, MQ: 368.0, TIPO: Fabbricato per attività produttiva (industriale, artigianale o agricola)'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
693440;L219;1117;52;2.0;562.2;FABBRICATO;Strada della Pellerina;22;45.0881377;7.6239728;Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari);Prima del 1919;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in concessione a titolo oneroso;28920.0;01/12/2015;1;[];False;[];;;;[];False;[];originali;();;693440;D23;['ID: 693440, MQ: 562.2, TIPO: Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari)'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
693441;L219;1117;52;3.0;80.6;FABBRICATO;Strada della Pellerina;22;45.0881377;7.6239728;Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari);Prima del 1919;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in concessione a titolo oneroso;28920.0;01/12/2015;1;[];False;[];;;;[];False;[];originali;();;693441;D23;['ID: 693441, MQ: 80.6, TIPO: Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari)'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
693442;L219;1117;52;4.0;26.0;FABBRICATO;Strada della Pellerina;22;45.0881377;7.6239728;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Prima del 1919;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;1;[];False;[];;;;[];False;[];originali;();;693442;D23;['ID: 693442, MQ: 26.0, TIPO: Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,\x85'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
693443;L219;1117;52;5.0;26.0;FABBRICATO;Strada della Pellerina;22;45.0881377;7.6239728;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Prima del 1919;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;1;[];False;[];;;;[];False;[];originali;();;693443;D23;['ID: 693443, MQ: 26.0, TIPO: Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,\x85'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
693444;L219;1117;52;6.0;18.0;FABBRICATO;Strada della Pellerina;22;45.0881377;7.6239728;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Prima del 1919;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;1;[];False;[];;;;[];False;[];originali;();;693444;D23;['ID: 693444, MQ: 18.0, TIPO: Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,\x85'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
693445;L219;1117;52;7.0;82.0;FABBRICATO;Strada della Pellerina;22;45.0881377;7.6239728;Magazzino e locali di deposito;Prima del 1919;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;1;[];False;[];;;;[];False;[];originali;();;693445;D23;['ID: 693445, MQ: 82.0, TIPO: Magazzino e locali di deposito'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693446;L219;1218;43;100.0;78.0;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693446;C17;['ID: 693446, MQ: 78.0, TIPO: Abitazione'];;;;;;4.0;4.0;4.0;4.0;4.0;4.0
693447;L219;1218;43;101.0;86.0;FABBRICATO;Via San Giuseppe Benedetto Cottolengo;25;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693447;C17;['ID: 693447, MQ: 86.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
693448;L219;1218;43;102.0;50.0;FABBRICATO;Via San Giuseppe Benedetto Cottolengo;25;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693448;C17;['ID: 693448, MQ: 50.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;4.0;3.0
693449;L219;1218;43;103.0;70.0;FABBRICATO;Via San Giuseppe Benedetto Cottolengo;25;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693449;C17;['ID: 693449, MQ: 70.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
693450;L219;1218;43;104.0;43.0;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693450;C17;['ID: 693450, MQ: 43.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693451;L219;1218;43;105.0;108.0;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693451;C17;['ID: 693451, MQ: 108.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
693452;L219;1218;43;106.0;102.0;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693452;C17;['ID: 693452, MQ: 102.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
693453;L219;1218;43;107.0;102.0;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693453;C17;['ID: 693453, MQ: 102.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
693454;L219;1218;43;108.0;95.0;FABBRICATO;Via San Giuseppe Benedetto Cottolengo;25;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693454;C17;['ID: 693454, MQ: 95.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
693455;L219;1218;43;109.0;78.0;FABBRICATO;Via San Giuseppe Benedetto Cottolengo;25;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693455;C17;['ID: 693455, MQ: 78.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
693456;L219;1218;43;110.0;69.0;FABBRICATO;Via San Giuseppe Benedetto Cottolengo;25;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693456;C17;['ID: 693456, MQ: 69.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693457;L219;1218;43;80.0;44.0;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693457;C17;['ID: 693457, MQ: 44.0, TIPO: Abitazione'];;;;;;2.0;2.0;3.0;2.0;2.0;2.0
693458;L219;1218;43;81.0;75.0;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693458;C17;['ID: 693458, MQ: 75.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
693459;L219;1218;43;82.0;42.0;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693459;C17;['ID: 693459, MQ: 42.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
693460;L219;1218;43;83.0;38.0;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;693460;C17;['ID: 693460, MQ: 38.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
