file,unita,indirizzo,data_emissione,classe,epglnren,epglren,co2,superficie,vettore,serv_risc,serv_acs,serv_raf,serv_vent,serv_illu,serv_trasp,destinazione_uso_cod,oggetto_attestato_cod,tipologia_edilizia_cod,piano,codice_catastale,sezione,foglio,particella,subA,subDA,subalterno,anno_costruzione,lat,lon,coordinate_str,comune,zona_climatica,intervento_desc,intervento_classe_target,intervento_payback,qualita_invernale,qualita_estiva,fonti_rinnovabili,imp_risc_anno,imp_risc_desc,imp_risc_tipo,imp_risc_epnren,imp_acs_anno,imp_acs_desc,imp_acs_tipo,imp_acs_epnren,imp_raf_anno,imp_raf_desc,imp_raf_tipo,imp_raf_epnren,consumo_kwh_tot,tipologia_edilizia_str,ape_class_score,ape_system_score,ape_envelope_score,ape_renewables_score,ape_total_points,ape_score,kwh_per_sqm,energy_score,estimated_cost_year,cost_per_sqm_year
2022_113184_0098.xml,166,via Scarsellini 12,2022-05-09,G,237.0,18.67,74.22,46.49,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1428.0,85.0,166.0,166.0,,1949.0,45.0359,7.6301,"45.0359, 7.6301",Torino,E,coibentazione parete esterna,F,6.04,Triste,Triste,No,1988.0,,Teleriscaldamento,178.36,2022.0,,Boiler elettrico,58.64,,,,,10738.0,Ed. Plurifam.,1,2,1,2,6,1,230.9744030974403,18.0,2684.5,57.743600774360075
2022_113184_0116.xml,167,via Scarsellini 12,2022-10-10,F,182.35,17.0,55.85,43.76,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1428.0,85.0,167.0,167.0,,1949.0,45.036,7.6301,"45.0360, 7.6301",Torino,E,coibentazione parete esterna,F,5.98,Triste,Triste,No,1988.0,,Teleriscaldamento,125.67,2018.0,,Boiler elettrico,56.68,,,,,7448.0,Ed. Plurifam.,1,2,1,2,6,1,170.20109689213893,44.0,1862.0,42.550274223034734
2019_106512_0010.xml,168,VIA CERNAIA 30,2019-08-04,D,112.41,0.38,21.13,140.47,Gas naturale,True,True,False,False,False,False,0.0,1.0,5.0,4.0,L219,-,1220.0,212.0,168.0,168.0,,1864.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,0CAPPOTTO TERMICOfalse12B73.621SERRAMENTI B.E.false999D110.712NUOVO GENERATOREfalse3A334.69A419.82,B,12.0,Triste,Basita/o,No,2015.0,PRINCIPALE,Caldaia a condensazione,92.98,2015.0,PRINCIPALE,Caldaia a condensazione,19.43,,,,,15710.86,N/D,3,2,1,2,8,1,111.84494909945184,73.0,3927.715,27.96123727486296
2022_312661_0044.xml,168,Via Vittime di Bologna,2022-04-26,F,167.49,7.97,33.6,46.09,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,4.0,L219,,1089.0,306.0,168.0,168.0,,1985.0,45.1023,7.7288,"45.1023, 7.7288",Torino,E,realizzazione cappotto,E,7.64,Triste,Triste,Sì,2005.0,,Caldaia a condensazione,146.56,2005.0,,Caldaia a condensazione,20.93,,,,,7630.379999999999,Ed. Plurifam.,1,2,1,5,9,2,165.5539162508136,47.0,1907.5949999999998,41.3884790627034
2022_313821_0065.xml,168,Via Pacini 6,2022-04-08,E,185.59,1.19,37.3,71.86,Gas naturale,True,True,False,False,False,False,0.0,1.0,9.0,1.0,L219,,1186.0,167.0,168.0,168.0,,1999.0,45.0869,7.6965,"45.0869, 7.6965",Torino,E,REALIZZAZIONE DI CAPPOTTO ESTERNO,D,10.46,Triste,Basita/o,No,2019.0,,Caldaia a condensazione,157.91,2019.0,,Caldaia a condensazione,27.68,,,,,12547.36,App. Condominio,2,2,1,2,7,1,174.60840523239634,42.0,3136.84,43.652101308099084
2021_210120_0043.xml,169,Via Giordano Bruno 54,2021-02-04,E,149.86,14.37,32.11,48.0,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1380.0,18.0,169.0,169.0,,1960.0,45.116667,7.716667,"45.116667, 7.716667",Torino,E,0Fabbricato,D,6.1,Triste,Basita/o,No,2008.0,Teleriscaldamento,Teleriscaldamento,90.24,1960.0,Generatore a energia elettrica,Boiler elettrico,59.62,,,,,4356.0,Ed. Plurifam.,2,5,1,2,10,2,90.75,81.0,1089.0,22.6875
2019_203325_0016.xml,17,VIA TARTINI 28,2019-07-16,F,246.2,1.35,49.44,51.44,Gas naturale,False,False,False,False,False,False,0.0,1.0,0.0,1.0,L219,,1132.0,86.0,17.0,17.0,,1965.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				cappotto esterno,E,10.0,Triste,Triste,No,1990.0,,31,218.79,1990.0,,31,27.41,,,,,12545.7544,N/D,1,2,1,2,6,1,243.8910264385692,14.0,3136.4386,60.9727566096423
2019_204038_0049.xml,17,"Corso Vercelli, N°388 - TORINO",2019-09-18,F,230.9,2.06,46.49,68.68,Gas naturale,True,True,True,False,False,False,0.0,1.0,4.0,6.0,L219,,1049.0,45.0,17.0,17.0,,1970.0,0.0,0.0,"0, 0",Torino,E,				Realizzazione coibentazione soletta verso il sottotetto,E,9.0,Triste,Basita/o,No,2005.0,,Caldaia standard,178.67,2010.0,,Scalda-acqua a gas,46.83,2014.0,Split inverter,Split inverter,5.4,14843.22,N/D,1,2,1,2,6,1,216.1214327315084,23.0,3710.805,54.0303581828771
2019_209689_0230.xml,17,Via Lodi 9,2019-12-16,F,138.72,11.98,27.73,37.62,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,5.0,L219,-,1184.0,10.0,17.0,17.0,,1960.0,45.0843897,7.6900618,"45.0843897, 7.6900618",TORINO,E,1infissifalse9E114.87E114.87,E,9.0,Triste,Basita/o,No,2012.0,PRINCIPALE,Caldaia a condensazione,89.33,2010.0,Impianto 1...,Boiler elettrico,49.39,,,,,4309.78,N/D,1,2,1,2,6,1,114.56087187666135,71.0,1077.445,28.640217969165338
2020_101746_0030.xml,17,CORSO ORBASSANO 370,2020-11-18,G,194.9,0.0,37.84,76.0,Gas naturale,True,True,False,False,False,False,0.0,1.0,9.0,2.0,L219,,1429.0,98.0,17.0,17.0,,1960.0,45.0338,7.6206,"45.0338, 7.6206",Torino,E,				INSUFFLAGGIO PARETI PERIMETRALI,F,8.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,165.02,2000.0,,Caldaia standard,29.88,,,,,13322.12,App. Condominio,1,2,1,2,6,1,175.29105263157896,42.0,3330.53,43.82276315789474
2020_102099_0101.xml,17,VIA BORGO TICINO 17,2020-08-18,F,177.44,13.18,37.45,60.7,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,1.0,L219,=,1080.0,176.0,17.0,17.0,,1985.0,45.106046,7.695269,"45.106046, 7.6952690",Torino,E,isolamento perimetrale,D,10.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,127.06,2000.0,,31,50.38,,,,,10002.9,Ed. Plurifam.,1,2,1,2,6,1,164.79242174629323,47.0,2500.725,41.19810543657331
2020_102099_0164.xml,17,VIA BUSCALIONI 15,2020-12-31,F,230.4,2.17,46.4,68.5,Gas naturale,False,False,False,False,False,False,0.0,1.0,2.0,2.0,L219,=,1212.0,90.0,17.0,17.0,,1932.0,45.077291,7.700634,"45.077291, 7.7006340",Torino,E,isolamento perimetrale,E,10.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,202.45,2000.0,,Caldaia standard,27.95,,,,,17215.0,N/D,1,2,1,2,6,1,251.31386861313868,12.0,4303.75,62.82846715328467
2020_102351_0120.xml,17,via moncrivello 3,2020-11-30,F,238.82,2.44,48.13,57.09,Gas naturale,True,True,False,False,False,False,0.0,1.0,5.0,0.0,L219,,1145.0,79.0,17.0,17.0,,1980.0,45.0895,7.708,"45.0895, 7.7080",Torino,E,istallazione di valvole termostatiche,F,4.1,Triste,Basita/o,No,2017.0,,Caldaia standard,204.28,2010.0,,Caldaia standard,34.54,,,,,12731.94,N/D,1,2,1,2,6,1,223.01523909616395,21.0,3182.985,55.75380977404099
2021_102099_0008.xml,17,VIA DE CANAL 39,2020-12-31,E,132.11,0.91,26.56,72.1,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,1.0,L219,=,1426.0,357.0,17.0,17.0,,1968.0,45.034019,7.641197,"45.034019, 7.6411970",Torino,E,isolamento perimetrale,D,10.0,Triste,Triste,No,1998.0,,Teleriscaldamento,104.81,2005.0,,Caldaia standard,27.3,,,,,7066.6,Ed. Plurifam.,2,2,1,2,7,1,98.0110957004161,78.0,1766.65,24.502773925104027
2021_102099_0025.xml,17,Corso Lombardia 123,2021-05-28,G,182.79,15.53,32.2,114.08,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1111.0,87.0,17.0,17.0,,1980.0,45.095299,7.645926,"45.095299, 7.645926",TORINO,E,Data del sopralluogo: 1,F,5.0,Triste,Triste,No,2000.0,Teleriscaldamento,Teleriscaldamento,118.37,2000.0,Boiler elettrico,Boiler elettrico,64.42,,,,,16629.0,Ed. Plurifam.,1,5,1,2,9,2,145.76612903225808,57.0,4157.25,36.44153225806452
2021_113184_0121.xml,17,Via Guala 95_97_TO,2022-03-25,E,173.7,4.69,32.59,72.31,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1441.0,88.0,17.0,17.0,,1993.0,45.025,7.6444,"45.0250, 7.6444",Torino,E,sostituzione serramenti,D,13.36,Triste,Triste,No,1997.0,,Teleriscaldamento,155.24,1997.0,,Teleriscaldamento,18.46,,,,,14092.0,Ed. Plurifam.,2,2,1,2,7,1,194.8831420273821,33.0,3523.0,48.72078550684552
2021_212629_1631.xml,17,VIA PARENZO 90/18,2021-11-26,G,300.37,13.02,62.01,69.0,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,0.0,2.0,L219,,1073.0,16.0,17.0,17.0,,1950.0,45.1167,7.7167,"45.1167, 7.7167",Torino,E,0Fabbricato,G,3.5,Triste,Basita/o,No,2009.0,Teleriscaldamento,Teleriscaldamento,246.35,2011.0,Generatore a energia elettrica,Boiler elettrico,54.02,,,,,13243.0,N/D,1,5,1,2,9,2,191.92753623188406,34.0,3310.75,47.981884057971016
2021_213632_0039.xml,17,Via Sobrero Ascanio 19,2021-07-12,F,276.65,12.83,57.24,64.7,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1178.0,197.0,17.0,17.0,,1954.0,45.081075,7.665482,"45.081075, 7.665482",TORINO,E,0Isolamento superfici perimetrali disperdentitrue8E210.41E210.41,E,8.0,Triste,Triste,No,1998.0,Caldaia centralizzata,Caldaia standard,223.4,2010.0,Boiler elettrico,Boiler elettrico,53.25,,,,,16249.58,Ed. Plurifam.,1,2,1,2,6,1,251.15270479134466,12.0,4062.395,62.788176197836165
2022_113184_0131.xml,17,via Fratelli Garrone 67_(36_37_38_39),2022-12-10,F,212.54,4.18,41.25,55.38,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1488.0,75.0,17.0,17.0,,1966.0,45.012,7.6506,"45.0120, 7.6506",Torino,E,installazione fotovoltaico,F,4.94,Triste,Basita/o,No,1996.0,,Teleriscaldamento,114.64,2005.0,,Caldaia standard,97.9,,,,,12180.3,Ed. Plurifam.,1,2,1,2,6,1,219.94041170097506,22.0,3045.075,54.985102925243766
2022_205101_0006.xml,17,corso allamano 60,2022-02-17,D,68.38,0.09,13.69,70.77,Gas naturale,False,False,False,False,False,False,0.0,1.0,6.0,1.0,L219,,1389.0,156.0,17.0,17.0,,1981.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				SOSTITUZIONE SERRAMENTI,C,5.0,Triste,Basita/o,No,2021.0,,Caldaia a condensazione,41.31,2020.0,,Scalda-acqua a gas,27.07,,,,,4834.322399999999,N/D,3,2,1,2,8,1,68.31033488766425,87.0,1208.5805999999998,17.077583721916064
2022_205282_0039.xml,17,Via Borriana 7,2022-04-10,G,249.46,13.19,51.86,59.9,Gas naturale,True,True,False,False,False,False,0.0,1.0,7.0,3.0,L219,,1188.0,10.0,17.0,17.0,,1930.0,45.087432,7.705001,"45.087432, 7.705001",TORINO,E,Il sottoscritto reputa opportuno intervenire isolando la muratura perimetrale tramite cappotto esterno e sostituzione infissi esterni oltre alla coibentazione soletta confinante con il locale sottotetto condominiale,D,13.0,Triste,Triste,No,2010.0,Caldaia RIELLO ALU 450 PRO POWER,Caldaia a condensazione,194.73,2010.0,Boiler,Boiler elettrico,54.73,,,,,13370.44,N/D,1,2,1,2,6,1,223.21268781302172,21.0,3342.61,55.80317195325543
2022_313821_0071.xml,17,Via Tartini 33,2022-09-26,F,270.28,0.99,54.2,68.9,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1131.0,72.0,17.0,17.0,,1968.0,45.0965,7.7057,"45.0965, 7.7057",Torino,E,sostituzioni serramenti,E,22.7,Triste,Triste,No,2013.0,,Teleriscaldamento,235.47,2005.0,,Caldaia standard,34.81,,,,,12981.7,Ed. Plurifam.,1,2,1,2,6,1,188.41364296081278,36.0,3245.425,47.103410740203195
2020_107454_0060.xml,171,Via Stefano Tempia 9,2020-10-30,F,120.84,1.08,22.82,81.0,Gas naturale,True,True,False,False,False,False,0.0,0.0,6.0,19.0,L219,0,1043.0,74.0,171.0,171.0,,1978.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,1sostituzione di tutti i serramentifalse13A130.69A130.69,A1,13.0,Triste,Basita/o,No,2012.0,PRINCIPALE,Caldaia a condensazione,95.19,2012.0,PRINCIPALE,Caldaia a condensazione,25.65,,,,,9629.0,N/D,1,2,1,2,6,1,118.87654320987654,70.0,2407.25,29.719135802469136
2021_202612_0253.xml,171,VIA VEROLENGO 29,2021-11-15,D,70.49,0.0,14.51,30.24,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,0.0,1.0,L219,/,52.0,6.0,171.0,171.0,,2006.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,isolamento alle strutture,D,10.0,Triste,Triste,No,2005.0,,Teleriscaldamento,30.94,2005.0,,Teleriscaldamento,39.55,,,,,1421.0,N/D,3,2,1,2,8,1,46.99074074074074,92.0,355.25,11.747685185185185
2022_206052_0057.xml,171,Via Giordano Bruno 54,2022-02-16,D,77.47,0.01,19.56,52.08,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,5.0,L219,0,1380.0,13.0,171.0,171.0,,1957.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,Miglioramento isolamento,B,9.0,Triste,Basita/o,No,2008.0,PRINCIPALE,Teleriscaldamento,47.17,2020.0,ACS autonomo,Scalda-acqua a gas,30.3,,,,,3921.46,Ed. Plurifam.,3,2,1,2,8,1,75.29685099846391,86.0,980.365,18.824212749615977
2022_207949_0116.xml,172,VIA PARENZO 80,2022-05-04,E,112.86,188.21,66.07,77.2,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,-,1073.0,18.0,172.0,172.0,,1940.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,COIBENTAZIONE PARETI VERTICALI,D,26.0,Triste,Basita/o,No,2015.0,PRINCIPALE,Teleriscaldamento,84.81,2015.0,ACS autonomo,Scalda-acqua a gas,28.05,,,,,16941.18,Ed. Plurifam.,2,2,1,2,7,1,219.44533678756477,22.0,4235.295,54.86133419689119
2019_102616_0039.xml,173,CORSO AGNELLI GIOVANNI 156/24,2019-12-20,G,153.77,12.8,32.52,65.24,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,-,1426.0,262.0,173.0,173.0,,1960.0,45.031625,7.6403879,"45.031625, 7.6403879",TORINO,E,0COIBENTAZIONE MURIfalse1E99.95E99.95,E,1.0,Triste,Triste,No,2010.0,TELERISCALDAMENTO,Teleriscaldamento,100.67,2010.0,BOILER,Boiler elettrico,53.1,,,,,6155.0,Ed. Plurifam.,1,5,1,2,9,2,94.34396076026978,79.0,1538.75,23.585990190067445
2020_210603_0018.xml,173,de bernardi 2,2020-11-03,G,259.02,6.56,114.08,41.6,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1427.0,81.0,173.0,173.0,,1955.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Sostituzione componenti finestrati,G,20.0,Triste,Triste,No,1998.0,,Teleriscaldamento,238.67,2000.0,,Boiler elettrico,20.35,,,,,15509.28,Ed. Plurifam.,1,2,1,2,6,1,372.8192307692308,0.0,3877.32,93.2048076923077
2021_108905_0009.xml,174,Via Stefano Tempia 3/A,2021-03-17,F,170.24,1.31,33.65,76.7,Gas naturale,False,False,False,False,False,False,0.0,1.0,6.0,20.0,L219,,1043.0,73.0,174.0,174.0,,1980.0,45.1177758285907,7.70807477016388,"45.1177758285907, 7.70807477016388",Torino,E,Data sopralluogo: 03/03/2021,F,7.0,Triste,Basita/o,No,2016.0,,Caldaia a condensazione,137.4,2016.0,,Caldaia a condensazione,32.84,,,,,12876.566,N/D,1,2,1,2,6,1,167.88221642764017,46.0,3219.1415,41.97055410691004
2022_313821_0066.xml,174,Via Pacini 6,2022-04-08,E,174.32,1.14,35.03,71.71,Gas naturale,True,True,False,False,False,False,0.0,1.0,9.0,3.0,L219,,1186.0,167.0,174.0,174.0,,1999.0,45.0869,7.6965,"45.0869, 7.6965",Torino,E,REALIZZAZIONE DI CAPPOTTO ESTERNO,D,10.41,Triste,Basita/o,No,2019.0,,Caldaia a condensazione,146.62,2019.0,,Caldaia a condensazione,27.7,,,,,11754.1,App. Condominio,2,2,1,2,7,1,163.9115883419328,48.0,2938.525,40.9778970854832
2022_206550_0042.xml,176,Corso Eusebio Giambone 59,2022-10-29,D,107.73,0.62,21.27,106.17,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,6.0,2.0,L219,,1423.0,236.0,176.0,176.0,,1986.0,45.030993083396,7.65323049570082,"45.030993083396, 7.65323049570082",Torino,E,Data sopralluogo: 21/10/2022,C,8.0,Triste,Triste,No,1998.0,,Teleriscaldamento,71.06,2010.0,,Caldaia standard,36.67,,,,,10951.9578,N/D,3,2,1,2,8,1,103.15491946877648,76.0,2737.98945,25.78872986719412
2022_211941_0055.xml,176,Via Giordano Bruno 54,2022-07-15,F,346.27,0.0,69.25,63.18,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,6.0,3.0,L219,,1380.0,18.0,176.0,176.0,,1953.0,45.1167,7.7167,"45.1167, 7.7167",TORINO,E,				Isolamento strutture opache verticali verso l'esterno,F,10.0,Triste,Basita/o,No,2008.0,,Teleriscaldamento,324.61,2000.0,,Scalda-acqua a gas,21.66,,,,,15043.3854,N/D,1,2,1,2,6,1,238.1035992402659,16.0,3760.84635,59.52589981006648
2019_108092_0042.xml,177,VIA VEROLENGO 29,2019-11-02,D,106.33,2.47,20.84,76.67,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,0.0,3.0,L219,,52.0,6.0,177.0,177.0,,2005.0,45.094843,7.669644,"45.094843, 7.669644",TORINO,E,0RIQUALIFICAZIONE ENERGETICA INVOLUCRO OPACOtrue20D94.20D94.20,D,20.0,Triste,Basita/o,No,2005.0,,Teleriscaldamento,50.66,2005.0,,Teleriscaldamento,55.67,,,,,12171.0,N/D,3,2,1,2,8,1,158.74527194469806,50.0,3042.75,39.686317986174515
2021_313821_0163.xml,177,Via Romolo Gessi 4,2022-03-29,F,181.18,15.48,36.35,38.1,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,3.0,L219,,1345.0,333.0,177.0,177.0,,1950.0,45.0505,7.6533,"45.0505, 7.6533",Torino,E,sostituzione generatore ACS,E,6.19,Triste,Basita/o,No,1999.0,,Teleriscaldamento,131.32,2007.0,,Boiler elettrico,49.86,,,,,6597.0,Ed. Plurifam.,1,2,1,2,6,1,173.1496062992126,43.0,1649.25,43.28740157480315
2019_107973_0022.xml,179,Corso Galimberti 59,2019-02-20,F,145.27,0.0,21.47,84.8,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,0.0,3.0,L219,,1423.0,236.0,179.0,179.0,,1972.0,45.031023,7.653154,"45.031023, 7.653154",Torino,E,0Isolamento superfici disperdentifalse7.5C67.02C67.02,C,7.5,Triste,Basita/o,No,2008.0,Teleriscaldamento,Teleriscaldamento,99.8,2010.0,Generatore a gas o combustibile fossile,Scalda-acqua a gas,45.47,,,,,9508.66,N/D,1,5,1,2,9,2,112.13042452830189,72.0,2377.165,28.032606132075472
2018_200213_0023.xml,18,CRAVERO 14,2019-09-01,E,285.86,22.77,60.56,101.0,Gas naturale,False,False,False,False,False,False,1.0,1.0,0.0,4.0,L219,,1144.0,3.0,18.0,18.0,,1967.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Sostituzione componenti finestrati,D,18.0,Triste,Basita/o,No,1994.0,,Caldaia standard,250.94,2000.0,,Boiler elettrico,34.92,,,,,24258.8148,N/D,2,2,1,2,7,1,240.18628514851486,58.0,6064.7037,60.046571287128714
2019_200542_0179.xml,18,Via Giovenale Ancina 22,2019-12-12,F,162.58,0.38,30.54,71.87,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,3.0,L219,0,1133.0,42.0,18.0,18.0,,1955.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,0Isolamento strutture opache verticalifalse15D101.361Installazione serramenti a basso emissivofalse34E135.68C75.05,D,15.0,Triste,Triste,No,2014.0,,Caldaia a condensazione,135.62,2000.0,,Scalda-acqua a gas,26.96,,,,,11647.04,Ed. Plurifam.,1,2,1,2,6,1,162.0570474467789,49.0,2911.76,40.51426186169473
2019_201917_0007.xml,18,VIA PARENZO 90,2019-02-20,G,430.54,4.35,86.76,35.32,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,0.0,0.0,L219,,1073.0,18.0,18.0,18.0,,1960.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Sostituzione componenti finestrati,G,15.0,Triste,Triste,No,2005.0,,Teleriscaldamento,412.51,2000.0,,Boiler elettrico,18.03,,,,,10039.9,N/D,1,2,1,2,6,1,284.25537938844843,5.0,2509.975,71.06384484711211
2019_204783_0006.xml,18,VIA BOLOGNA 139,2019-05-08,D,232.88,0.7,46.68,58.88,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,3.0,L219,,1188.0,11.0,18.0,18.0,,1950.0,45.087,7.7051,"45.0870, 7.7051",Torino,E,Coibentazione solaio sottotetto,B,4.29,Triste,Triste,No,2010.0,,Caldaia standard,205.08,2019.0,Rendimento noto stagionale,Rendimento noto stagionale,27.8,,,,,12989.12,Ed. Plurifam.,3,2,1,2,8,1,220.60326086956522,22.0,3247.28,55.150815217391305
2019_208347_0441.xml,18,VIA AOSTA 31/B,2019-06-20,E,111.82,0.28,21.01,48.04,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,2.0,L219,0,1184.0,5.0,18.0,18.0,,1952.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,0ISOLAMENTO MURI PERIMETRALItrue6D74.94D74.94,D,6.0,Triste,Triste,No,2012.0,PRINCIPALE,Caldaia standard,78.63,2012.0,Impianto 1...,Scalda-acqua a gas,33.19,,,,,5356.84,N/D,2,2,1,2,7,1,111.50791007493756,73.0,1339.21,27.87697751873439
2019_212533_0322.xml,18,VIALE DEI MUGHETTI 29 BIS,2019-11-28,F,205.94,0.0,93.1,59.04,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,0,1069.0,150.0,18.0,18.0,,1965.0,45.10253,7.62775,"45.10253, 7.62775",TORINO,E,0coibentazione solai freddifalse1E129.75E129.75,E,1.0,Triste,Triste,No,2010.0,PRINCIPALE,Teleriscaldamento,178.17,2010.0,acs gas,Scalda-acqua a gas,27.77,,,,,18445.1,Ed. Plurifam.,1,2,1,2,6,1,312.4170054200542,2.0,4611.275,78.10425135501355
2020_101217_0010.xml,18,Via Fossata 70/2,2020-02-25,G,141.4,4.58,27.17,57.86,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,-,1128.0,423.0,18.0,18.0,,1954.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,0Coibentazione pareti esternefalse17G150.771Sostituzione serramenti esternifalse16G163.95F122.62,G,17.0,Triste,Triste,No,2010.0,CENTRALE TERMICA,Caldaia standard,113.39,2012.0,ACS Sub.18,Scalda-acqua a gas,28.01,,,,,7661.16,Ed. Plurifam.,1,2,1,2,6,1,132.40857241617698,63.0,1915.29,33.102143104044245
2020_102099_0032.xml,18,Via Pianezza snc,2020-09-25,G,427.35,59.17,66.46,47.93,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1121.0,41.0,18.0,18.0,,1980.0,45.095375,7.64575,"45.095375, 7.645750",TORINO,E,Insufflaggio pareti esterne,G,5.0,Triste,Triste,No,2015.0,Teleriscaldamento,Teleriscaldamento,189.9,2000.0,Boiler elettrico,Boiler elettrico,237.45,,,,,14337.0,Ed. Plurifam.,1,5,1,2,9,2,299.1237220947215,3.0,3584.25,74.78093052368037
2020_102099_0102.xml,18,VIA BORGO TICINO 17,2020-10-10,E,99.14,1.47,20.05,82.3,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,2.0,L219,=,1080.0,176.0,18.0,18.0,,1985.0,45.106046,7.695269,"45.106046, 7.6952690",Torino,E,isolamento perimetrale,D,10.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,73.28,2015.0,,Caldaia standard,25.86,,,,,8794.46,Ed. Plurifam.,2,2,1,2,7,1,106.85856622114215,75.0,2198.615,26.71464155528554
2021_102750_0003.xml,18,VIA MONTE PASUBIO 21,2021-03-24,G,347.42,0.0,43.07,36.54,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1439.0,94.0,18.0,18.0,,1970.0,45.1167,7.7167,"45.1167, 7.7167",Torino,E,0Intervento sulle strutture opachetrue7.1F185.391Intervento sui serramentifalse14G313.38E152.68,F,7.1,Triste,Basita/o,No,1997.0,Teleriscaldamento_1,Teleriscaldamento,313.64,2015.0,Teleriscaldamento,Teleriscaldamento,33.78,,,,,8463.0,Ed. Plurifam.,1,5,1,2,9,2,231.60919540229887,18.0,2115.75,57.90229885057472
2021_103686_0016.xml,18,vi parenzo 95/59,2021-01-06,G,278.21,0.0,56.79,40.16,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,1.0,4.0,L219,-,1073.0,15.0,18.0,18.0,,2021.0,45.1021219,7.6441005,"45.1021219, 7.6441005",TORINO,E,coibentazione pareti perimetrali,F,1.0,Triste,Triste,No,1983.0,PRINCIPALE,Teleriscaldamento,252.08,2020.0,boiler a gas,Scalda-acqua a gas,26.13,,,,,7802.639999999999,Ed. Isolato,1,2,1,2,6,1,194.28884462151396,33.0,1950.6599999999999,48.57221115537849
2021_105273_0001.xml,18,VIA PINELLI 22,2021-08-04,F,167.67,13.84,35.6,90.48,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1178.0,144.0,18.0,18.0,,1934.0,45.080632,7.66781,"45.080632, 7.66781",TORINO,E,"Serramenti datati si consiglia la sostituzione, attualmente possibilità detrazione fiscale 50%",G,1.0,Triste,Triste,No,2012.0,TELERISCALDAMENTO,Teleriscaldamento,110.25,1990.0,Scaldacqua,Boiler elettrico,57.42,,,,,9315.0,Ed. Plurifam.,1,5,1,2,9,2,102.95092838196285,76.0,2328.75,25.737732095490713
