id;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;identificativo_catastale;tipologia_bene_immobile;altezza;superficie_di_riferimento_mq;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;zona_omi
388273;FABBRICATO;via figlie dei militari;25;45.0645265;7.7102464;Accatastato - L219:::1312:1::;Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari);Non Disponibile;5000.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Non utilizzato;Non Dichiarato;;;;
388279;FABBRICATO;Via Giuseppe Peano;3;45.061543;7.6611668;Accatastato - L219:::1287:133::2;Abitazione;Non Disponibile;82.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
388299;FABBRICATO;via finalmarina;5;45.03286742;7.66898614;Accatastato - L219:::1402:253::1;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;8280.5;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
388300;FABBRICATO;Via Finalmarina;7;45.03286742;7.66898614;Accatastato - L219:::1402:253::2;Abitazione;Non Disponibile;72.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388301;FABBRICATO;Via Finalmarina;7;45.03286742;7.66898614;Accatastato - L219:::1402:253::3;Abitazione;Non Disponibile;72.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388306;FABBRICATO;Corso Caduti sul Lavoro;11;45.0269004;7.6681843;Accatastato - L219:::1421:299::3;Abitazione;Non Disponibile;108.0;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in locazione;0.0;01/01/2019;
388307;FABBRICATO;Via Giorgio Bidone;9;45.05321819;7.67728328;Accatastato - L219:::1337:329::5;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;10952.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
388309;FABBRICATO;Via Belfiore;46;45.05321819;7.67728328;Accatastato - L219:::1337:329::7;Abitazione;Non Disponibile;139.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388314;FABBRICATO;Via Sant'Ottavio;7;45.0677133;7.6931356;Accatastato - L219:::1280:19::2;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;5834.25;Dal 1919 al 1945;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
388315;FABBRICATO;Via Sant'Ottavio;7;45.0677133;7.6931356;Accatastato - L219:::1280:19::3;Abitazione;Non Disponibile;56.0;Dal 1919 al 1945;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388316;FABBRICATO;Via Sant'Ottavio;7;45.0677133;7.6931356;Accatastato - L219:::1280:19::4;Abitazione;Non Disponibile;56.0;Dal 1919 al 1945;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388317;FABBRICATO;Via Sant'Ottavio;7;45.0677133;7.6931356;Accatastato - L219:::1280:19::5;Abitazione;Non Disponibile;48.0;Dal 1919 al 1945;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388319;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::10;Parcheggio collettivo;Non Disponibile;62.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
388320;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::11;Abitazione;Non Disponibile;344.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388321;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::12;Abitazione;Non Disponibile;32.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388322;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::13;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
388323;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::14;Abitazione;Non Disponibile;48.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388324;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::15;Abitazione;Non Disponibile;56.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388325;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::16;Abitazione;Non Disponibile;56.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388326;FABBRICATO;Via della Rocca;5;45.0637825;7.6938129;Accatastato - L219:::1307:46::2;Abitazione;Non Disponibile;248.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388327;FABBRICATO;Via della Rocca;5;45.0637825;7.6938129;Accatastato - L219:::1307:46::3;Abitazione;Non Disponibile;96.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388328;FABBRICATO;Via della Rocca;5;45.0637825;7.6938129;Accatastato - L219:::1307:46::4;Abitazione;Non Disponibile;144.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388329;FABBRICATO;Via della Rocca;5;45.0637825;7.6938129;Accatastato - L219:::1307:46::5;Abitazione;Non Disponibile;240.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388330;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::6;Abitazione;Non Disponibile;72.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
388331;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::7;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;20.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
388332;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::8;Parcheggio collettivo;Non Disponibile;38.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
388333;FABBRICATO;Via della Rocca;7;45.0637825;7.6938129;Accatastato - L219:::1307:46::9;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;26.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
388344;FABBRICATO;via valfre' beato sebastiano;8;45.0704485;7.6709685;Accatastato - L219:::1242:28::7;Magazzino e locali di deposito;Non Disponibile;646.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
388345;FABBRICATO;Via Davide Bertolotti;10;45.0695279;7.6744748;Accatastato - L219:::1244:42::13;Ufficio strutturato ed assimilabili;3.5;4830.57;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
388346;FABBRICATO;Via Antonio Meucci;9;45.0695279;7.6744748;Accatastato - L219:::1244:42::14;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;8015.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
392799;FABBRICATO;Via Paolo Borsellino;38;45.0673423;7.656643;Accatastato - L219:::1239:269::4;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;13651.75;Dopo il 2010;Nessuno;ND;;Non Dichiarato;in concessione a titolo oneroso;0.0;01/01/2019;
440181;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::1;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;12.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440182;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::10;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;10.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440183;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::11;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;13.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440184;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::15;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;14.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440185;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::16;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;12.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440186;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::17;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;12.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440187;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::18;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;11.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440189;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::2;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440190;FABBRICATO;Via Gian Francesco Bellezia;21;45.0750577;7.6810784;Accatastato - L219:::1245:446::21;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;516.25;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440191;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::6;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;13.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440192;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::7;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;12.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440193;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::8;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;12.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
440194;FABBRICATO;VIA S. DOMENICO;SNC;45.0750577;7.6810784;Accatastato - L219:::1245:446::9;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;12.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
572845;FABBRICATO;via pirano;1 3;45.1014813;7.6452793;Accatastato - L219:::1073:54::2;Abitazione;Non Disponibile;47.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
572846;FABBRICATO;via pirano;5 5;45.1014813;7.6452793;Accatastato - L219:::1073:54::20;Abitazione;Non Disponibile;42.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
572847;FABBRICATO;via pirano;5 5;45.1014813;7.6452793;Accatastato - L219:::1073:54::24;Abitazione;Non Disponibile;46.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
572848;FABBRICATO;via pirano;9 7;45.1014813;7.6452793;Accatastato - L219:::1073:54::34;Abitazione;Non Disponibile;52.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
572849;FABBRICATO;via pirano;9 7;45.1014813;7.6452793;Accatastato - L219:::1073:54::35;Abitazione;Non Disponibile;48.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
572850;FABBRICATO;via pirano;9 8;45.1014813;7.6452793;Accatastato - L219:::1073:54::44;Abitazione;Non Disponibile;51.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
572851;FABBRICATO;via pirano;9 8;45.1014813;7.6452793;Accatastato - L219:::1073:54::45;Abitazione;Non Disponibile;54.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
572852;FABBRICATO;via pirano;9 8;45.1014813;7.6452793;Accatastato - L219:::1073:54::48;Abitazione;Non Disponibile;52.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
572853;FABBRICATO;via pirano;9 9;45.1014813;7.6452793;Accatastato - L219:::1073:54::77;Abitazione;Non Disponibile;80.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
572854;FABBRICATO;via pirano;9 10;45.1014813;7.6452793;Accatastato - L219:::1073:54::61;Abitazione;Non Disponibile;48.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
572856;FABBRICATO;via pirano;9 11;45.1014813;7.6452793;Accatastato - L219:::1073:54::70;Abitazione;Non Disponibile;53.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
573650;FABBRICATO;Via Eleonora d'Arborea 9;9;45.034763;7.6404952;Accatastato - L219:::1426:96::1;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;830.75;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
573651;FABBRICATO;Via Eleonora d'Arborea 9;9;45.034763;7.6404952;Accatastato - L219:::1426:96::2;Abitazione;Non Disponibile;102.0;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
573936;FABBRICATO;Via Passo Buole;7;45.0221533;7.662;Accatastato - L219:::1444:190::16;Abitazione;Non Disponibile;83.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574562;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::407;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;17.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574563;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::408;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574564;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::409;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;16.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574565;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::410;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;17.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574566;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::411;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;16.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574567;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::412;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574568;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::413;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;16.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574569;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::414;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;16.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574570;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::415;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574571;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::416;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;16.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574572;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::417;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;16.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574573;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::418;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574574;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::419;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;14.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574575;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::420;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574576;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::421;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
574577;FABBRICATO;via orvieto;1 21A;45.0934097;7.6689561;Accatastato - L219:::52:6::422;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
