struttura,lat,lon,categoria,amenity,count_250m,count_500m,count_1km,count_2km,pois_within_2km
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,bicycle_parking,1,15,99,237,"10011778505,9536387625,706004735,9536764388,9515661833,2699754605,10159318064,2699757982,2699757981,2699757980,2699757979,2699757983,2699757984,2699757985,2699757986,2699757987,2699757989,2699752845,2699752839,2699757988,10959344809,2699753945,2699754607,2699754613,2699754610,2699754609,13142999531,13143056907,10741520276,10741540187,2699752835,13142731612,2699752836,2699752843,2699752848,12423088352,12423084564,2699752837,2699752846,7076063269,11357996666,11357989903,2699752855,10873504966,3748951425,2699752850,12227768290,12962232569,10874232260,10873504967,10873504965,5226211759,7076001868,12365551375,7076001867,7076001864,7076001863,7076001865,13283071994,13283160701,13283086792,9122302517,6909804800,9330196749,5594891026,13283101982,9038187426,13283226975,11274729970,9884528466,7076063196,7076063197,7076063198,9321076956,4063688590,7076001861,7076001862,2282486102,5113659453,7076001866,11983497399,11983479625,2017190763,2018982169,7076063202,7076063203,12009896156,13324660699,7076063201,10884404308,7076063200,7076063199,12681485187,12681485188,6149852920,2699753943,2699753944,2699753946,2699753947,2699753951,2699753950,2699753949,2699753948,5117627158,5113659515,10779500105,2699753644,5968582882,5968581908,6827178603,12068659438,5941325235,2699753641,2699753643,2699753642,7076063204,7076063205,7076063206,11277111680,11277111681,7076063207,10777961006,12650442898,7076063208,7076063209,8026222938,7076063210,7076063211,7076063212,7076063213,5117627124,5941324676,5941324684,5941325233,2048050409,5941324672,11966746787,5941325227,5941325219,11966792060,5941325190,9740895475,12634535120,12634548501,12634222020,12634416056,9740895502,9740888733,10759662318,11238380039,11238380037,11238380038,13011786017,13011795861,11368531149,9224843549,11832986276,12020238320,11964721442,11832991702,11832980125,11379545987,11379561478,12812076106,12843998249,12986009917,12915235956,8269943195,2699752844,2699752833,2699752840,2699752831,10951467173,2699752842,10951467161,2699752853,10883132771,2699752854,2699752859,2699752857,2699752834,2699752832,9307377317,9307358113,13074641241,6851396187,5998289584,5998291995,9740888734,12182105961,11622870823,10823910305,10827570606,12960979068,2699743594,12960995980,13031764505,13031774310,13031783911,13031764501,13031764500,13031773532,13031773533,11084637605,12079627878,10767946305,10823892608,12208848355,10823869008,12852846568,10823876406,5542175056,9903597733,13143013240,5542175064,5542175063,10994156060,10994156059,11622870824,5542175057,5534040230,5534052431,13143058309,13143034941,13143041199,5542175058,5542175059,5542175061,13143022643,10994232050,5542175062,10827604005,10827603806,10833477005,10833478805,11717312584,3953590159"
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,bicycle_rental,0,0,0,1,12068398566
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,primary,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,secondary,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,verde,park,1,4,11,45,"130457686,23034764,23034770,1432694404,287696722,109742701,23026345,22897848,543676718,457323344,287707677,753231466,479486904,816783671,895647570,61732303,1075763396,369707777,479483771,319279820,22879264,22908088,23055671,532907259,256465204,256465522,369795270,632813022,22908071,12233633301,690662131,690745660,259895475,1157616170,290706661,690745503,690738904,690738908,690738906,690745039,690662573,690663659,690765813,816783192,689198379"
Residenza universitaria Verdi,45.0691658,7.6905579,verde,garden,2,7,22,122,"130448587,130448589,130448590,130448588,1064035772,1064035771,28621748,664912057,191051285,303807502,1432497777,1432497771,1432542546,1432694420,1432694410,1432694408,1433218603,1432694412,1433516891,1433516897,1432694406,1433516899,1433218602,1433218608,1433218609,1433218611,1433516893,1433516896,1434558345,1433516866,1434558331,1433516869,1433516870,1434558326,1434558323,1434558321,1434558344,1433516867,1434558342,1434558339,1434558336,1434558316,1433516874,1434558328,1434558319,1434558314,1434558315,1433516882,1434558313,1433516875,1434558318,1434558317,1412323438,561608551,23054276,318993599,251488296,23026360,302764761,1060217784,1060217774,848959753,848959890,689197828,689197827,411053238,633972127,411053241,633972128,689196222,740007653,741636656,689196221,689196217,741636655,689196220,740007650,689196218,327419031,740007635,740007643,741636682,560991929,814961233,814960644,813403362,696993949,814962000,813408161,814962760,813403198,800525157,324477119,29184190,585434921,585434922,585434925,1067243272,761582377,761951452,761951453,761951455,761951457,761951454,761582373,761951459,761951458,761582372,761951460,761951456,741636663,725758014,846901933,1158404280,1266554235,1266554238,741636695,816782637,800525442,690660411,28229702,960205126"
Residenza universitaria Verdi,45.0691658,7.6905579,verde,grass,2,12,82,161,"318948807,326073532,326073533,319649516,462066644,684095662,130448586,684095663,130448583,134236056,1218836989,134236059,149628054,1062853763,1062853769,1067805717,561611213,561611216,561611209,561611219,561611214,561611211,561611221,561611218,123242586,123242589,123242584,1447741497,1264205127,112698197,112698185,112698601,842026974,1433516865,1455462300,1455462921,1455462291,1455462301,337361722,1362575098,192061493,192061494,192061492,192061489,192061490,192061491,1272990787,245046146,1098853222,245045846,397809397,616677987,616677976,616677985,616677978,616677983,616677980,245045845,337361720,337361721,245045844,289014365,411053235,129209564,129209563,689196219,577440411,616984807,616984808,616984806,616984803,616984802,288798832,288798834,288798833,258298837,1173001074,1173001075,1173001079,1173001078,1173001076,1173001077,1173001084,1173001091,1173001083,288283918,1254120835,1173001072,1118869379,1173001073,1118869380,1173001095,1173001100,1173001099,1173001110,1173001101,1173001109,1173001098,1173001088,1173001107,1173001102,1173001108,1173001094,1415617395,1415617396,961875681,961875680,107568895,107568898,1250264722,1266554234,577263226,577267981,577271848,577267982,577271851,577267983,577271853,577267984,577271856,577267985,577271858,577271820,577271823,577271824,577271846,577271825,577271827,577271843,577271830,577271832,577271835,577271841,577271839,577271838,577271836,577271861,577440401,577440403,577440407,129839957,577558249,530332686,578956725,577558253,577558252,577275421,1193255688,577558261,577275422,577558254,664914263,1158454605,259895474,1196407026,28229696,1193255687,280506717,865725444,865725443,392224999"
Residenza universitaria Verdi,45.0691658,7.6905579,verde,wood,0,0,0,5,"1433516888,1433516863,256204633,457323345,256204642"
Residenza universitaria Verdi,45.0691658,7.6905579,verde,forest,0,0,1,2,"1075063885,585434926"
Residenza universitaria Verdi,45.0691658,7.6905579,verde,meadow,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,verde,scrub,0,0,0,4,"360131117,1432694422,1441572063,1066637351"
Residenza universitaria Verdi,45.0691658,7.6905579,verde,allotments,0,0,0,2,"328621268,328623930"
Residenza universitaria Verdi,45.0691658,7.6905579,verde,playground,1,3,11,20,"130457685,1433218613,1432694403,1780526494,191211963,1168299039,1170974105,1054786065,9215807657,10221497811,5206224432,12851950094,2505158924,552214398,623124807,1291894961,108460659,577440400,8464466018,1157616172"
Residenza universitaria Verdi,45.0691658,7.6905579,verde,recreation_ground,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,verde,nature_reserve,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,verde,lake,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,verde,reservoir,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,sport,fitness_centre,2,3,7,14,"12886908643,9463603381,10067097220,10784287024,12327658096,2018982152,4736058200,12547891555,11049505605,6851326135,3349809096,3343770523,11534701686,13011248973"
Residenza universitaria Verdi,45.0691658,7.6905579,sport,sports_centre,1,1,5,15,"188466381,3332362719,749439074,256781255,286976821,9792328371,630344434,458039656,288893797,458039655,3352111838,2097331599,3355734546,3355731107,11991054569"
Residenza universitaria Verdi,45.0691658,7.6905579,sport,stadium,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,sport,swimming_pool,0,0,0,11,"1118749030,1118749029,1118749028,749439076,1433218610,1433218607,1323785257,320710589,1270460659,1066094579,2097331540"
Residenza universitaria Verdi,45.0691658,7.6905579,sport,water_park,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,sport,pitch,0,1,11,55,"1065476429,324738752,1014573092,915561405,362273176,13284561433,13284561431,923782195,923780960,915561404,13284561432,1089685037,1005248573,1005248575,1005248574,5410221475,117526387,1347180844,1190222149,117526384,1190222452,1190222148,117526386,1347180845,117526378,1347180843,245045843,1062624219,358681038,358681041,358681042,358681037,119456036,256368311,1418747925,578921511,1315551317,1315551316,319284839,809362711,809362112,218287346,218287350,1000297399,256770955,218287344,10994156063,10994273932,179477508,259895250,1157616171,253360458,286108004,1212265100,960202951"
Residenza universitaria Verdi,45.0691658,7.6905579,sport,tennis_court,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,sport,golf_course,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,sport,ice_rink,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,sport,bowling_alley,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,sport,climbing_wall,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,sport,gym,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,commerciale,shop,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,school,2,6,14,47,"1065476430,315598789,4736111631,340249805,334684164,426293828,4736081694,320875624,4736084237,190499456,190499455,298804713,1075307126,243074534,250151807,2284034343,2284034348,117493773,1304814076,1168299038,10765663105,450287805,1091923526,3343680527,42864476,1168299037,108601368,7796907023,1176873243,82256497,3343687306,3343687307,616984801,83076321,1081110260,182884900,453290904,632813027,322254779,322254780,322254777,286107710,253360459,3343605435,3343615248,616994936,3343636574"
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,kindergarten,0,1,2,15,"314888176,12227784321,1328540432,2284034346,219014163,7807308276,12768280010,1603601080,10896540919,2018099976,256387052,453757173,12233633201,7038759586,253360467"
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,university,6,14,18,35,"8903777986,988062105,6944502291,6945638233,10132258250,6944516128,6944505643,6945671127,2714024340,749760378,9430411581,6339286102,4605849272,4605836657,4605847888,4605836658,192604816,2577028412,2577029282,2018055299,2018055301,9739802942,2503902059,3363964793,6851326132,4086214801,2018087957,1218747279,6851439272,651771955,4735868696,10237789518,453757181,3349733649,450278224"
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,college,0,0,2,3,"780144763,318997570,12248046055"
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,music_school,0,0,2,2,"28109102,3343797841"
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,driving_school,0,1,3,9,"12886844895,10879184439,11841904325,12165781951,12089511784,316203024,12077001867,9762124287,3473130432"
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,research_institute,0,0,0,2,"190482116,6241694510"
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,vocational_school,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,library,0,2,7,13,"243093474,10229510808,4209315503,11806550856,4936115896,9693041809,3352114524,909179631,117351946,6074405709,4849156539,3345600834,138036072"
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,archive,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,museum,4,11,17,34,"12072302022,123180294,435784636,4572133130,4736079916,6433974757,6433935512,9585924917,5171950042,246516587,246643344,6432836094,2177769729,1333701144,6435420518,6431480861,2026479833,318938052,2026479832,246443715,6432887576,6432637423,11267476069,4908362221,6434268049,1628071063,248771289,6433944342,11217521918,246516619,9757285250,761582364,4067344493,3349838584"
Residenza universitaria Verdi,45.0691658,7.6905579,educazione,community_centre,1,1,3,8,"194336591,12548906803,3363460993,3352189835,12766851574,3371757496,8069412590,104339324"
Collegio Einaudi - Crocetta,45.0591972,7.6558418,sanità,healthcare,0,0,0,0,
Collegio Einaudi - Crocetta,45.0591972,7.6558418,sanità,pharmacy,1,4,18,71,"10090308295,2536257617,7379956054,7380019165,10090308303,4620303530,1470609151,2019649541,4734592596,4786739926,3348691737,4734591980,4734595751,7310501808,4553612464,3147953801,1670302089,2135139106,4734594417,4734593954,7385328770,7380128899,7380131545,4289452247,7373154101,1198867317,4735667414,4735021763,4735023412,12814474916,7310088536,6029326322,4735669404,4735721872,12800044441,2036336905,2036356385,4735719316,4412226590,9140119438,4735717950,7384890987,7376141996,7380102116,7380072654,3348688592,3342794654,7373154102,4734768651,3342781917,3342780201,7312067712,3344768366,3344782869,1475077657,4736115522,7312267251,11782400574,2036360279,3893151255,4735829063,4735717430,2018187040,619193786,4735828988,3224067528,5255625937,2593187678,2048347744,2018203641,5628622146"
Collegio Einaudi - Crocetta,45.0591972,7.6558418,sanità,dentist,0,0,4,13,"13306002941,7261094839,13288761320,9568693092,10698834221,8569291136,12886910727,10737466798,2016414024,1448147009,8463109068,2406157072,4195848889"
Collegio Einaudi - Crocetta,45.0591972,7.6558418,sanità,veterinary,0,0,3,10,"3147953784,4734597325,6948201811,7023650031,8518082749,11283174640,6942723111,12951974696,11290467038,4735830189"
Collegio Einaudi - Crocetta,45.0591972,7.6558418,sanità,optician,0,0,0,0,
Collegio Einaudi - Crocetta,45.0591972,7.6558418,sanità,medical_supply,0,0,0,4,"13138464036,11283227093,11064390829,12951935240"
Collegio Einaudi - Crocetta,45.0591972,7.6558418,sanità,defibrillator,3,3,7,20,"12599100593,13271881701,13308607340,9376999100,10243877109,7227510560,12237513601,12829755501,11071576234,9552060491,9137861147,7232177660,9515896704,7234888685,12886227002,432803701,12484268753,5121847084,7934552531,11273669529"
Collegio Einaudi - Crocetta,45.0591972,7.6558418,sanità,hospital,0,0,0,3,"862795993,3538149956,26294487"
Collegio Einaudi - Crocetta,45.0591972,7.6558418,sanità,clinic,0,2,2,21,"654215083,12855312376,290245244,1196177763,395057467,12816667601,12816667602,12816909558,12816909553,12814452400,12816909554,12814474932,12814452396,4086304459,6664922333,822529092,4735668281,11290349432,3893264712,10698816652,2284074743"
Collegio Einaudi - Crocetta,45.0591972,7.6558418,sanità,doctors,0,0,0,0,
Collegio Einaudi - Crocetta,45.0591972,7.6558418,mobilità,station,0,0,0,11,"893193542,1621697594,543360161,254594416,1095052533,332648606,11592793752,432803698,1622042729,3395226356,254594415"
Collegio Einaudi - Crocetta,45.0591972,7.6558418,mobilità,subway_entrance,0,0,0,49,"1213993997,1213994125,1213994014,3253332073,3431326297,3431314079,3431314078,10235736538,3431314077,3431314076,3431314075,10235736525,946525643,1484955768,1484955766,1484955767,957923325,442641053,442641055,1367855910,1839686581,1367855907,1367855911,1367855914,957923307,3431314080,2299299617,2299299618,3283630305,1367855920,1026285948,1026285957,1026285955,1026285950,1367855922,3253332072,1622042886,3283904468,1622042919,3431326298,5020207823,5020207824,1262284319,10260242427,10260242426,1262284354,2014746582,1262284353,10260242428"
Collegio Einaudi - Crocetta,45.0591972,7.6558418,mobilità,tram_stop,0,10,33,104,"1233612826,1234675831,1234675807,1234675699,1234675847,11009337364,1234675743,1234675824,1234675790,945383213,945383294,945383236,945383225,941491681,941491813,941491908,945383170,945383228,945383209,945383242,11009337366,1234675767,1234675754,1199240450,1230710275,1270651295,1262202670,1230710077,1230710325,1230709627,1230709993,1231011146,945383335,945383168,1230709942,1230709908,1231011227,941491761,941491518,941491902,941491727,1168929313,1167320836,1168929291,941491699,1167320919,941491496,1230709954,1230710110,1230709892,941491640,941491856,938733459,938733498,945268814,945268800,1185414536,1168929618,945268789,945268816,1167321000,1168270429,945268799,1199240661,1229263858,1167320990,1167320859,1167321088,1167321041,1167320969,1167320960,1185414562,1168270672,1231011192,1230709701,1229827369,1229580312,1229827462,1229580298,1229580302,1229827262,1229827380,1229580296,1185414492,945268801,945268822,945268805,943330838,11294052063,945268802,1624209638,1230710018,4997702728,1231011119,941491483,941491672,941491612,1168270471,1168270534,941491716,941491868,1185414486,1167320937,1168929427"
