struttura,lat,lon,categoria,amenity,count_250m,count_500m,count_1km,count_2km,pois_within_2km
Residence Ithaca - iSenior,45.0824921,7.6217349,mobilità,bus_stop,6,20,57,162,"1262198231,1399644724,1262203143,1262189652,1262211378,1477917824,1262204363,946525623,946070343,946070295,946525641,1262199629,1262212144,1262195529,1262208902,1262212584,1262200195,1262197335,1262197168,1262195360,1262195977,1262199321,946525610,1262196155,946525640,946525632,2291878854,2291878847,946525613,1262200106,1262201262,1262189043,1262204508,1262182442,1262184570,946525626,1262211055,1262199057,1262210484,1262186951,1262200726,1262207530,1262192776,1262210406,1262203278,1262196857,1262210254,1262199601,1262207652,1262192820,1262192572,1262182489,1262198018,1262208395,1262208246,1262212146,12690560970,1262204223,1262197828,1262204392,1262183098,1262212550,1262203181,1262209396,1262196675,1262203579,1262185760,1262197125,1262211759,1262183534,1262194696,1262191338,1262208360,1262207271,1262207439,1262209980,1262212738,1262200111,1262194584,1262204585,1262212453,1262198988,1262198123,1262212515,1262197053,1262209471,1262197177,1262198384,1262209293,1262199646,1262204607,1262208375,1262185661,1262201597,1262208218,1262196140,1262199082,1262199702,1262197372,1262187256,1262208290,1262197969,1262201321,1262197313,1262211448,1262210034,1262182600,1262197071,1262196581,1262204331,1262184392,13051936980,13051936979,3228156230,12701902027,1262195543,1262193705,1262206540,1262195996,1262210565,1262195403,1262200220,1262187100,1262207479,1262194791,1262198311,1262195447,1262183195,1262208260,1262184927,1262196052,1262205722,1262209117,1262192893,1262192699,1262191010,1262203738,1262209939,1262199960,1262199765,1262199249,1262204635,1262198505,1262203762,1262200629,1262190870,1262184112,1262203796,1262208309,1262195096,1262194495,3228284521,1262209506,1262210297,1262212628,1262208461,1262210271,1262195990,1262188903,1262188478,1262182236,1262197435"
Residence Ithaca - iSenior,45.0824921,7.6217349,mobilità,charging_station,1,1,4,17,"13042652773,10759330929,9240428223,11032837899,10574420948,11895314700,12804904532,12766392871,9952823611,12804895752,12504447605,13138483052,11518533826,10203837376,13027591668,10243424972,13027614487"
Residence Ithaca - iSenior,45.0824921,7.6217349,mobilità,car_sharing,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,mobilità,taxi,0,0,1,2,"2214915027,3205040135"
Residence Ithaca - iSenior,45.0824921,7.6217349,mobilità,parking,2,12,49,166,"1109766700,1040537886,1062088026,294134647,106837754,1040537887,1418357920,1418357265,81892443,1418357921,1450297255,81603203,386376298,386376080,386376296,386376081,219735942,841973860,1378306022,1378306021,841984046,1378291638,1373400615,1454491434,1451585524,1452306248,1372455970,1372104963,1372089909,192653802,1168467940,33734466,1372089908,1150720572,572131684,1353156826,1370814015,229260055,1152878418,571048424,1257852387,1152878417,1152878416,1157692129,122114019,1158185707,1150724561,1150728372,1046200795,1222544251,294137831,1227626225,1068557306,1068834433,1066448011,1216250184,219922320,1216250183,134467635,336054157,336054158,1216407390,219922338,171721723,1216238314,1216238309,1216238310,1051058726,1216238307,1216238308,592440671,1216245336,472568620,1216407389,438987370,900936894,84470728,913316090,571246785,342866808,910744908,342866809,910744903,342866810,910744895,910744894,804089756,125664374,571037511,772457827,274564580,904047155,104183442,389735411,1121215910,888437474,892435294,167316233,1423333701,292034360,171572406,1243695860,171572408,885983220,901726403,8238384557,885983263,8238384556,909076060,893611639,525114438,804926618,881078243,822527115,110530901,388410845,892061235,895352333,895352332,891936899,891936900,389549638,391743104,389601115,389601114,110534406,110862166,110862168,525113175,116648838,904480300,116648837,170359393,913974587,913974589,116648844,914061236,914061235,904480306,116648846,905200784,914080225,904655875,904480313,904655874,904655868,900506112,914093626,914093596,123075860,1381549540,1047601924,289462907,350598661,883916435,82257430,82257429,122594341,37041494,285017151,285017148,285017150,285070811,285070405,285016866,883916442"
Residence Ithaca - iSenior,45.0824921,7.6217349,mobilità,car_rental,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,mobilità,bicycle_parking,0,0,4,21,"12705242553,10766359910,3431361722,13301048574,12896310110,2602219048,2699762534,12712880205,12712831795,2699762531,2699762528,7174545829,12165839590,13273630892,9300406026,12791438497,13303872013,2900432848,12120421659,10831661710,9519183729"
Residence Ithaca - iSenior,45.0824921,7.6217349,mobilità,bicycle_rental,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,mobilità,primary,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,mobilità,secondary,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,park,3,10,38,88,"1109766692,1040539471,97080017,97550213,123245358,228195629,229259731,1378306024,680896208,841984069,41871157,513859516,573021999,573021998,572393053,529652137,1156625968,652411037,1152885668,1157688796,1157690636,294150168,192280717,1185553285,293857921,202530430,529652140,337532331,335550691,337532332,213894209,904047158,904402091,904047163,571008370,97550214,438380758,97686011,168437530,571008371,389732506,167316232,133623606,82205065,1153579567,390153110,886067334,888437481,888451639,314020901,286095909,895315284,901726422,888451642,181314354,181314353,873160468,888451650,888470381,314108055,769102585,709584087,242407848,292034395,82400823,36854185,1055411315,880153068,822527117,136174598,385418437,525113176,129903965,904270747,821781215,821781214,905200796,904270763,905200776,116615284,893738440,288891648,274568782,288891650,769097597,883916433,769102583,633262008"
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,garden,8,49,126,325,"874051315,290481670,292158239,1450692726,1450690065,1378656651,1450692725,1378656652,1193870350,1378291642,1436871288,1378306027,1423825561,1454167294,1455972851,1455975724,1456017549,1452146577,1373329353,1372089910,1373329352,914597112,1168467946,1423529655,914617974,1169028898,1372102631,1423529669,1382524522,1412255824,1374191804,1374438514,1412255829,1423529662,1423529660,1168467947,1378044707,1412255826,1377744287,1423529656,1377744286,1374438519,1378671254,1150720581,1172129699,1377763778,1172129701,1171677223,1353185283,1378109321,1172129702,1353148466,1347554423,1313528182,1238542565,1329383340,1313514289,1316326948,1242877242,1316326944,1378109323,1378109316,1378123693,1173402413,1175040049,1236901871,1175040050,1236901872,1238542566,1172147283,1160489799,1242877244,1172147279,1160489798,1172147278,1152878415,1152878412,1247587118,1158485657,1158485662,1160228738,1158485659,1160228739,1158485658,1160228741,1158485660,1160230340,1160230341,1160228740,1158485661,1158485640,1157915971,1150728378,1150724577,1158456451,1158456450,1158456449,1150724575,1160228746,1150724576,1158485639,1150724562,1158456445,1157919654,1158485638,1158485637,1150724563,1070293288,1070306896,1072738367,1070375996,1072344340,1072344341,1072738366,1070306897,1072344331,1222210926,1222210925,1216273007,478280745,1216496187,913296524,914385208,914385206,914385207,914385205,1150728377,804086828,804086829,904402101,804086827,913963095,1158456440,1158456441,1157919658,904402100,913963094,1221747935,911490404,898105031,898105030,912941790,912941791,898105032,912941765,911490403,911527611,910395906,904270754,904047172,1218276699,1183650332,1183650331,1218276695,892435308,82290351,888354908,897707178,888354904,888354903,888354905,897707188,885983275,888354906,897707189,892435320,892435322,897304955,897304935,911342036,897304934,895660509,895315779,895315780,895315778,895315777,894509028,895315776,894684426,895315775,901726429,894509024,894684436,895315774,894357524,894357546,1281784979,885983278,886066456,885983213,886066462,664934591,885983233,885983255,885983257,885983236,885983277,885983245,893427549,884864142,893621190,883226367,884146072,893427570,893427561,893427562,893611640,893427548,893427547,888568023,888568021,888582098,1055416062,881236255,909076059,1055416029,1055413219,881551760,892460217,892460222,892460206,892460208,891498339,891498341,891498343,891498340,890748884,892460219,916939206,916939199,525113177,889467736,525113178,889468648,889467729,766788903,889348394,918136704,889467725,918136703,917103499,917103501,904270755,904480314,904270756,904777843,904270780,904480304,913974577,913986782,913974572,904270778,913974571,905200782,905200781,905200791,900506208,900506174,914080215,900506161,900506144,904047171,900848395,900506162,904562698,904655883,904777838,904777839,914093603,901295930,904047173,900506160,900506131,893738455,893738456,893738461,893453946,893453945,288891649,893738459,893738460,893453947,893453944,916438090,914315476,914315485,914315475,149850691,914315477,916438130,917103497,916939198,916438146,916939214,916438095,917103478,883708994,916438144,916438094,916939212,916438145,916438127,916438096,916438128,916438147,916939204,917103477,916438101,916438102,917103503,916438129,917103502,916438103,916438107,917103500,920625897,918582414,918136682,918136701,885678002,918584287,918136700,918582413,885678003,918582411"
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,grass,3,10,68,177,"1195859706,1068570766,1418357914,1418357915,484744758,1451196355,1372104962,1372089912,1377480247,1377480246,1158185710,1158185709,1070306898,1068769879,1068834438,1068834431,1068834437,1068596098,1068763133,1216410424,1216250181,1216238313,1216017279,1216250185,1216020594,1216250182,1216020595,1216238312,1216020596,1216017278,484744760,1340546211,901938939,901938940,901938942,901288362,901288363,1150728371,901288365,904276844,901288364,912305340,913316089,913316094,910744888,913316117,913316106,913316093,910744905,913316096,910744906,910744886,910744887,910744889,910744890,342868617,342868616,337532333,1267945642,571634201,1267945641,898105045,911490408,912537095,912537092,912537094,911631941,911631958,911631967,911631960,911631969,911631952,911631959,911631957,911631953,911631951,438380761,1217131872,1217208884,1217208291,911467585,911342051,901898030,901898029,1339217622,1339217623,901898028,885983264,885983265,883226368,954750078,953713788,953713787,956494708,954750079,956494707,956494706,955893950,37671811,889467735,762971427,1369181321,1369181324,1369181323,1369181322,904402118,905200788,904402117,913986791,913318622,913974580,913974573,904402114,913974568,1195666862,1195666875,1195666863,1195666873,1195666874,1195666872,1195666871,1195666876,1195666865,1195666864,1195666861,1195666857,1195666879,1195666870,1195666858,1195666866,1195666877,1195666878,914315467,1195666869,1195666868,1195666867,914080220,904655872,914080217,900506132,914159392,1339217624,893796322,914217503,893738444,893738443,893738442,893453923,914217504,769102584,914315500,914234002,914315498,914315499,914315497,914315486,304476163,287695723,287695729,914315469,287695725,304476161,914315489,289462909,914315470,926317335,304476164,304476160,304476162,917103479,287695730,287696035,914234001,914234003,287696039,287695726,918582410"
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,wood,0,0,2,16,"1158185716,310240851,579522480,341780236,304476159,914228076,914061249,914074271,304476284,304476285,914324682,341780239,914159390,914228073,914315491,920625896"
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,forest,0,0,0,1,956497469
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,meadow,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,scrub,0,0,6,19,"304477702,1247191753,914061232,913986794,914074270,914315503,914315468,914228077,914315506,914159384,914159381,914159391,914228085,914228083,914315501,914228080,914228081,914315488,914228082"
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,allotments,0,1,4,8,"1158185713,910744926,910744934,433042260,579522479,328629680,914228075,274564739"
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,playground,0,2,11,49,"1124860756,2288757556,1049867537,1150389294,2378804580,2378804566,5021916320,914597098,5504673903,2378810629,2368279751,292555425,292555426,1052798140,2028399382,1066934059,572129026,571006383,911467591,571408914,5491685425,290144050,804923258,82205062,772447467,888451641,314108056,888470379,888470385,788805104,124772011,1115761786,11832550679,880153078,390653412,129903966,821781216,116648850,116648841,1382575171,3563452938,113557355,243156173,12120385298,10831666705,122594343,6314036593,2458961315,122594342"
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,recreation_ground,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,nature_reserve,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,lake,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,verde,reservoir,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,fitness_centre,0,1,1,5,"9757354675,11293465819,5592351571,630539346,4477792090"
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,sports_centre,0,2,6,16,"909775020,116648845,742125234,4086636019,3200584297,168437524,314254880,290420034,290423873,905200795,893796314,44051344,769032633,42929460,44050243,81976028"
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,stadium,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,swimming_pool,0,2,2,3,"529652138,529652139,431631714"
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,water_park,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,pitch,1,9,29,102,"294134654,1126581879,5491712414,422061581,1376120872,1009386245,304477400,10109028850,228195917,304477700,1047147718,914597096,572393054,1370814006,230710323,230710321,229260148,304477701,292555422,1226476500,294150156,637559789,9792833748,1066934060,1216496186,5491715388,912941768,369847632,911631950,911342030,369847633,369847631,116648836,903916475,116648847,369847630,116648853,909775016,116648840,909775017,169446393,169446392,10303519262,169446389,169446391,945175002,82290347,292034359,292036104,292034357,292036102,83393204,10301482921,169446390,292036101,1239172057,661429603,897304943,885983260,893621184,883226363,9072007555,9072007556,242407846,242407872,242407870,1086267302,186413455,880153075,880153074,884136331,835698128,385418498,116648842,116648852,342866853,116648835,116648848,3898545572,914093605,84476409,769096949,58759134,1363866467,283405367,286222329,13112378001,769033182,769033175,769033180,769033179,58758878,12120421777,285070816,283405360,283405361,769033181,769033176,769033177,918136689,918136688,769033178"
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,tennis_court,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,golf_course,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,ice_rink,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,bowling_alley,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,climbing_wall,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,sport,gym,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,commerciale,shop,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,school,1,3,8,22,"1210277879,211911974,879463612,438380755,294155385,529644452,369847634,903916492,376503486,892437397,291465020,369833269,314253563,761431036,181314352,314253764,879877463,369816435,58888771,369816434,385417873,453977011"
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,kindergarten,0,0,2,12,"167457423,3149305228,823280922,879463610,572131683,879463614,9580741278,335550693,4254402204,390148247,898160525,883378381"
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,university,0,0,0,1,58760727
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,college,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,music_school,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,driving_school,0,0,2,6,"13042699426,12509555365,13098339874,10729626293,9962100684,13273674967"
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,research_institute,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,vocational_school,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,library,0,0,1,3,"1513480039,293677523,4604602037"
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,archive,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,museum,0,0,0,0,
Residence Ithaca - iSenior,45.0824921,7.6217349,educazione,community_centre,0,0,0,4,"1378347675,1378347676,432388873,13082041537"
RSA La Trinité,45.0556814,7.663445,sanità,healthcare,0,0,0,0,
RSA La Trinité,45.0556814,7.663445,sanità,pharmacy,1,7,16,71,"7379956054,10090308303,4620303530,1470609151,2019649541,4734592596,4734595751,12703506925,7310501808,4553612464,4735016415,3147953801,1670302089,2135139106,4734594417,4734593954,7385328770,7380128899,7380131545,4289452247,7373154101,1198867317,4735667414,4735021763,4735023412,12814474916,2592486643,7310501806,7310088536,6029326322,4735669404,4735721872,12800044441,2036336905,2036356385,4735719316,4412226590,9140119438,4735717950,7384890987,7376141996,3342781917,3342780201,3344782869,4736115522,7312267251,12798227483,4735804570,4735804530,11782400574,2036360279,3893151255,4735829063,2018737316,4735717430,2018187040,619193786,4735828988,3224067528,5255625937,2593187678,2048347744,2018203641,5628622146,1333701639,2018982162,2019517474,7310122343,4736110877,2019532938,4736057638"
RSA La Trinité,45.0556814,7.663445,sanità,dentist,0,0,5,15,"13306002941,7261094839,13288761320,9568693092,10698834221,8569291136,10751445003,12886910727,10737466798,2016414024,8463109068,2406157072,11296229554,4195848889,5941324678"
RSA La Trinité,45.0556814,7.663445,sanità,veterinary,1,1,3,8,"4734597325,6948201811,7023650031,8518082749,11283174640,6942723111,11290467038,4735830189"
RSA La Trinité,45.0556814,7.663445,sanità,optician,0,0,0,0,
RSA La Trinité,45.0556814,7.663445,sanità,medical_supply,0,0,2,5,"12867088801,12752031502,11283227093,11064390829,3957940798"
RSA La Trinité,45.0556814,7.663445,sanità,defibrillator,0,2,8,25,"13271881201,12599100593,13271881701,13308607340,9376999100,10243877109,7227510560,12237513601,12829755501,11071576234,9552060491,9137861147,7232177660,9515896704,7234888685,12886227002,432803701,12484268753,5121847084,7934552531,4374929675,13015096966,8356951251,11273669529,5113659443"
RSA La Trinité,45.0556814,7.663445,sanità,hospital,0,0,2,5,"862795993,149116211,3538149956,26294487,190728046"
RSA La Trinité,45.0556814,7.663445,sanità,clinic,0,5,12,29,"654215083,12855312376,4086281841,1266944688,10769159379,1196177763,395057467,12816667601,12816667602,12816909558,12816909553,12814452400,12816909554,12814474932,12814452396,4735802143,10769197381,4086304459,6664922333,822529092,4735668281,11290349432,4162728590,464291813,12168612107,3893264712,385995302,10698816652,2284074743"
