immobile_id,category,score,percentile
3107687,sanità,1.5817123254627707,44.41755730321974
3107687,mobilità,11.799583206169794,37.57477986153122
3107687,verde,22.597335583963797,42.59595348524568
3107687,sport,6.990424137724424,73.1464677018216
3107687,commerciale,1.0087208077094088,12.19331854540566
3107687,educazione,1.6702695968278514,25.905760570007395
3107688,sanità,1.5595504206769248,43.67480002688714
3107688,mobilità,11.742443714760197,37.43026147744841
3107688,verde,22.163358671041436,41.38939302278685
3107688,sport,6.745266814540071,68.98232170464475
3107688,commerciale,1.0340856613858944,12.700813336022048
3107688,educazione,1.8914462071684237,31.60919540229885
3107689,sanità,2.0447325517616672,69.8897627209787
3107689,mobilità,11.33794014535361,31.656247899442093
3107689,verde,20.979018154564287,32.91322175169725
3107689,sport,5.870787858696219,56.13026819923372
3107689,commerciale,1.0663412520999045,13.507427572763326
3107689,educazione,1.663711972387367,25.78812932714929
3107690,sanità,1.4753267969896535,37.719298245614034
3107690,mobilità,11.459650247956834,32.11332930026215
3107690,verde,21.139672871582878,33.09470995496404
3107690,sport,6.070704862045754,58.50305841231431
3107690,commerciale,1.0903957179672712,14.260267527055186
3107690,educazione,1.7071696397187097,27.038381394098273
3107691,sanità,1.7115791239868428,49.06903273509444
3107691,mobilità,12.339308143141213,41.52718962156349
3107691,verde,21.335870186266654,35.82711568192512
3107691,sport,6.55183341333361,67.03636485850642
3107691,commerciale,1.1098844847240013,14.747596961753041
3107691,educazione,2.0731358606000105,35.16838072191974
3107692,sanità,1.6317827904858928,45.86274114404786
3107692,mobilità,12.06030279379075,38.8855279962358
3107692,verde,20.395919434801876,32.16374269005848
3107692,sport,5.719265390597435,51.40149223633797
3107692,commerciale,1.1811816476085517,16.575922565033274
3107692,educazione,1.8945885949996346,31.65960879209518
3107693,sanità,1.639807177861214,46.06439470323318
3107693,mobilità,12.172807476382433,39.63836795052766
3107693,verde,20.64776923887673,32.506553740673525
3107693,sport,5.538417964482949,46.72312966323855
3107693,commerciale,1.1713077916659649,16.414599717685018
3107693,educazione,1.9095591676200112,32.325065537406736
3107694,sanità,1.7737486279735435,52.31565503797808
3107694,mobilità,12.161450294021895,39.61820259460913
3107694,verde,20.892827440662813,32.77542515292061
3107694,sport,4.8799851039298145,35.921220676211604
3107694,commerciale,1.2272803936475996,19.21758419036096
3107694,educazione,1.9703739077610312,33.225784768434494
3107695,sanità,1.828662128808961,55.77065268535323
3107695,mobilità,12.440390389225609,41.89016602809706
3107695,verde,22.49939178350605,42.42118706728507
3107695,sport,6.494686041026303,66.46501310748134
3107695,commerciale,1.1999263973563579,17.00611682462862
3107695,educazione,2.1177156715871543,36.795052766014656
3107696,sanità,2.4031533480499325,79.75398265779391
3107696,mobilità,13.549339044497417,53.79444780533709
3107696,verde,25.990268005927398,57.135175102507226
3107696,sport,4.6466350529556575,28.62136183370303
3107696,commerciale,1.562441915729031,32.08980305169053
3107696,educazione,2.3452052934122305,44.70659407138536
3107697,sanità,2.4929280626836445,80.2917254822881
3107697,mobilità,13.765312719491154,56.05968945351886
3107697,verde,26.28193025032088,57.69980506822612
3107697,sport,4.692221810583918,29.031390737379848
3107697,commerciale,1.598771685173735,34.65080325334409
3107697,educazione,2.475852675562388,49.50594877999597
3107698,sanità,2.638366933377976,81.29999327821469
3107698,mobilità,14.29850865557236,58.25099146333266
3107698,verde,26.91520026123579,62.67392619479734
3107698,sport,4.842152138760903,35.55152248437185
3107698,commerciale,1.6627261895143288,36.963097398669085
3107698,educazione,2.2745716316850646,40.25677219869597
3107699,sanità,2.4236104369309763,79.94219264636688
3107699,mobilità,11.546540385713252,35.52463534314714
3107699,verde,22.737375590413055,43.10008738320898
3107699,sport,4.105780765143533,19.68810916179337
3107699,commerciale,1.467291976444393,30.106876386368217
3107699,educazione,1.7194889950129937,27.290448343079923
3107700,sanità,1.9935521720105216,67.59427303891914
3107700,mobilità,11.526326422944338,35.3565907104927
3107700,verde,22.139736163857943,41.305370706459634
3107700,sport,4.144029018284967,20.232573771593735
3107700,commerciale,1.4344495391447023,29.757343550446997
3107700,educazione,1.7123028156390823,27.156012636956376
3107701,sanità,1.1112739428024574,22.158365261813536
3107701,mobilità,9.862033744298758,22.057538482220878
3107701,verde,18.291767045990163,30.177455132083082
3107701,sport,4.0271723952846985,18.212677287087452
3107701,commerciale,1.26742531048865,20.437588223432144
3107701,educazione,1.298395862460663,21.015661759763393
3107702,sanità,1.2528340144083165,27.408079585938026
3107702,mobilità,10.96032935784397,28.40290381125227
3107702,verde,18.579016029727615,30.53370975331048
3107702,sport,4.672959531957785,28.806210929622907
3107702,commerciale,1.287758162900565,20.84761712710896
3107702,educazione,1.48558146242082,23.00531021039188
3107703,sanità,1.1450110861718648,22.921287894064662
3107703,mobilità,10.303934108208582,25.294078107145257
3107703,verde,18.00581002872338,29.62962962962963
3107703,sport,4.508537162131998,27.754251529206158
3107703,commerciale,1.1998924083399871,16.945620756873026
3107703,educazione,1.3913105622569655,22.060899374873966
